Feature ID	Taxon	Confidence
ASV_18S_699	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9997353693910015
ASV_18S_704	Unassigned	0.45617546764660477
ASV_18S_710	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9575768235945397
ASV_18S_713	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8520602197310293
ASV_18S_733	Unassigned	0.3412677264406355
ASV_18S_744	Unassigned	0.44489761601754785
ASV_18S_769	d__Eukaryota;k__Animalia;p__Cnidaria;c__Myxozoa;o__Bivalvulida;os__Bivalvulida;f__Bivalvulida;fs__Bivalvulida;g__Bivalvulida	0.763863140073494
ASV_18S_772	Unassigned	0.5099527923945517
ASV_18S_789	d__Bacteria;k__Bacteria	0.8549296663993078
ASV_18S_799	Unassigned	0.48847789620090876
ASV_18S_807	d__Eukaryota;k__Stramenopiles;p__Diatomea;c__Mediophyceae;o__Mediophyceae;os__Mediophyceae;f__Mediophyceae;fs__Mediophyceae	0.9999963246801781
ASV_18S_823	Unassigned	0.48932524244635955
ASV_18S_850	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8161156553668256
ASV_18S_854	Unassigned	0.40521515208200776
ASV_18S_868	d__Eukaryota;k__Holozoa;p__Holozoa;c__Filasterea;o__Ministeriida;os__Ministeriida;f__Capsasporidae;fs__Capsasporidae;g__Marine_Group	0.9576089423678437
ASV_18S_872	d__Eukaryota;k__Holozoa;p__Holozoa;c__Filasterea;o__Ministeriida;os__Ministeriida;f__Capsasporidae;fs__Capsasporidae;g__Marine_Group	0.9758543651788624
ASV_18S_886	d__Eukaryota	0.9941436578515516
ASV_18S_901	Unassigned	0.4995807773272123
ASV_18S_903	d__Eukaryota;k__Stramenopiles;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;os__Bacillariophyceae;f__Bacillariophyceae;fs__Bacillariophyceae	0.9702033705853239
ASV_18S_906	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.986642250389802
ASV_18S_912	d__Eukaryota;k__Stramenopiles;p__Ochrophyta;c__Phaeophyceae;o__Ectocarpales;os__Ectocarpales;f__Ectocarpales;fs__Ectocarpales	0.9434313489898231
ASV_18S_925	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9580348701395407
ASV_18S_929	Unassigned	0.627545674217928
ASV_18S_934	Unassigned	0.3300696528593513
ASV_18S_944	d__Eukaryota	0.8015817385582035
ASV_18S_948	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes	0.9679174478148993
ASV_18S_951	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7567387584532788
ASV_18S_966	Unassigned	0.3289864624929246
ASV_18S_976	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7836240994462584
ASV_18S_987	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Labyrinthulaceae;fs__Labyrinthulaceae;g__Labyrinthula	0.9999940840599691
ASV_18S_990	Unassigned	0.30903127560125565
ASV_18S_997	Unassigned	0.3796280851273104
ASV_18S_1007	d__Eukaryota	0.9948673626037651
ASV_18S_1013	d__Eukaryota;k__Alveolata;p__Dinoflagellata;c__Dinophyceae;o__Gonyaulacales;os__Gonyaulacales;f__Gonyaulacales;fs__Gonyaulacales;g__Alexandrium	0.9999367394700313
ASV_18S_1022	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.999890635836665
ASV_18S_1035	Unassigned	0.9501008598164522
ASV_18S_1046	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.787504491791676
ASV_18S_1048	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8036928157541949
ASV_18S_1056	Unassigned	0.46042196437506433
ASV_18S_1070	d__Eukaryota;k__Animalia	0.8399080968641538
ASV_18S_1077	Unassigned	0.44623654600819895
ASV_18S_1115	Unassigned	0.4061906815239753
ASV_18S_1124	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8070136788483456
ASV_18S_1125	d__Eukaryota;k__Chloroplastida;p__Chlorophyta;c__Ulvophyceae;o__Ulvales;os__Ulvales;f__Ulvales;fs__Ulvales;g__Ulva	0.9992165191516917
ASV_18S_1126	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7112123505366492
ASV_18S_1138	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.999993648580604
ASV_18S_1153	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Labyrinthulaceae;fs__Labyrinthulaceae;g__Labyrinthula	0.9998539406731881
ASV_18S_1164	d__Eukaryota	0.9934617627583822
ASV_18S_1185	d__Eukaryota	0.9949304014836197
ASV_18S_1187	Unassigned	0.33526666609467526
ASV_18S_1192	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7435894434947667
ASV_18S_1196	d__Bacteria;k__Bacteria	0.7715607811780348
ASV_18S_1200	Unassigned	0.549288015249348
ASV_18S_1203	d__Eukaryota;k__Animalia;p__Cnidaria;c__Myxozoa;o__Bivalvulida;os__Bivalvulida;f__Bivalvulida;fs__Bivalvulida;g__Bivalvulida	0.7414259438247788
ASV_18S_1208	d__Bacteria;k__Bacteria	0.8389952182538017
ASV_18S_1209	Unassigned	0.39046210487067423
ASV_18S_1266	d__Bacteria;k__Bacteria	0.8606596105659806
ASV_18S_1270	d__Eukaryota;k__Animalia;p__Cnidaria;c__Hydrozoa;o__Leptothecata;os__Leptothecata;f__Leptothecata;fs__Leptothecata;g__Leptothecata	0.9934799585223479
ASV_18S_1278	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9535000577295007
ASV_18S_1280	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8011601255619328
ASV_18S_1283	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9997161007450834
ASV_18S_1296	d__Eukaryota	0.9985344963622073
ASV_18S_1298	Unassigned	0.5447341049497558
ASV_18S_1305	d__Eukaryota;k__Stramenopiles;p__Diatomea;c__Bacillariophyceae;o__Bacillariophyceae;os__Bacillariophyceae;f__Bacillariophyceae;fs__Bacillariophyceae;g__Cylindrotheca	0.7332033705765514
ASV_18S_1308	Unassigned	0.5510821018527402
ASV_18S_1347	Unassigned	0.35037633263982615
ASV_18S_1351	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Labyrinthulaceae;fs__Labyrinthulaceae;g__Labyrinthula	0.9447349652957668
ASV_18S_1370	Unassigned	0.5555752079293155
ASV_18S_1375	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9685792014761053
ASV_18S_1376	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7633334694537537
ASV_18S_1379	d__Eukaryota;k__Animalia;p__Cnidaria;c__Myxozoa;o__Bivalvulida;os__Bivalvulida;f__Bivalvulida;fs__Bivalvulida;g__Bivalvulida	0.7256346243144315
ASV_18S_1383	Unassigned	0.961461543694595
ASV_18S_1387	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9654509835970371
ASV_18S_1392	Unassigned	0.4247935575352897
ASV_18S_1396	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9999694787944188
ASV_18S_1405	Unassigned	0.3355909018897977
ASV_18S_1408	Unassigned	0.3910236898056402
ASV_18S_1415	d__Eukaryota	0.9999196980458335
ASV_18S_1418	Unassigned	0.4581589404724242
ASV_18S_1420	Unassigned	0.4878624995201829
ASV_18S_1428	Unassigned	0.6116571594493787
ASV_18S_1429	Unassigned	0.34717744253905747
ASV_18S_1442	d__Eukaryota;k__Chloroplastida;p__Chlorophyta;c__Ulvophyceae;o__Ulvales;os__Ulvales;f__Ulvales;fs__Ulvales;g__Ulvella	0.9701349230219117
ASV_18S_1451	d__Eukaryota	0.9888107875318001
ASV_18S_1460	Unassigned	0.4954695217218896
ASV_18S_1461	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8092178436788153
ASV_18S_1463	Unassigned	0.36820110048593513
ASV_18S_1537	Unassigned	0.39897831872445
ASV_18S_1546	Unassigned	0.4670961965104451
ASV_18S_1558	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7146775399086779
ASV_18S_1568	Unassigned	0.31328125103369486
ASV_18S_1570	Unassigned	0.34178144280831235
ASV_18S_1571	d__Eukaryota	0.9837408820678107
ASV_18S_1573	d__Eukaryota	0.9981072013486176
ASV_18S_1574	Unassigned	0.36855741379120066
ASV_18S_1577	Unassigned	0.5164180327740524
ASV_18S_1586	d__Eukaryota;k__Chloroplastida;p__Chlorophyta;c__Ulvophyceae;o__Ulvales;os__Ulvales;f__Ulvales;fs__Ulvales;g__Ulvella	0.9163814513894925
ASV_18S_1608	d__Bacteria;k__Bacteria	0.7063656895773948
ASV_18S_1614	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9624278137901148
ASV_18S_1618	Unassigned	0.39161215938239224
ASV_18S_1620	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9999767486387139
ASV_18S_1626	d__Bacteria;k__Bacteria	0.7163971028669626
ASV_18S_1632	Unassigned	0.5205954421393331
ASV_18S_1639	Unassigned	0.5410594880040136
ASV_18S_1642	Unassigned	0.5326163876845245
ASV_18S_1644	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7918974968703113
ASV_18S_1646	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta	0.8818574611248489
ASV_18S_1654	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8790265030546182
ASV_18S_1655	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8075921830529874
ASV_18S_1664	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Labyrinthulaceae;fs__Labyrinthulaceae;g__Labyrinthula	0.9519916129028679
ASV_18S_1682	Unassigned	0.7914878415969527
ASV_18S_1691	Unassigned	0.5338148992065254
ASV_18S_1698	Unassigned	0.41229391181714936
ASV_18S_1703	Unassigned	0.30387265833276556
ASV_18S_1707	d__Eukaryota;k__Stramenopiles;p__Ochrophyta;c__Phaeophyceae;o__Ectocarpales;os__Ectocarpales;f__Ectocarpales;fs__Ectocarpales	0.9340127655718914
ASV_18S_1710	Unassigned	0.40028107248557
ASV_18S_1712	d__Eukaryota	0.994261325227386
ASV_18S_1713	d__Eukaryota	0.9918816445924301
ASV_18S_1716	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9999744255119494
ASV_18S_1721	d__Eukaryota;k__Animalia	0.7923920096130492
ASV_18S_1723	Unassigned	0.46528742962386804
ASV_18S_1724	Unassigned	0.529262237618717
ASV_18S_1728	d__Eukaryota;k__Rhodophyceae;p__Compsopogonales;c__Compsopogonales;o__Compsopogonales;os__Compsopogonales;f__Compsopogonales;fs__Compsopogonales;g__Smithora	0.9571473665090765
ASV_18S_1747	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Labyrinthulaceae;fs__Labyrinthulaceae;g__Labyrinthula	0.9650835643290793
ASV_18S_1751	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7883681297640541
ASV_18S_1752	Unassigned	0.763431482171758
ASV_18S_1759	d__Bacteria;k__Bacteria	0.7413884735139357
ASV_18S_1763	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Labyrinthulaceae;fs__Labyrinthulaceae;g__Labyrinthula	0.9999949521626167
ASV_18S_1768	Unassigned	0.5348339763019689
ASV_18S_1776	d__Eukaryota;k__Rhodophyceae;p__Compsopogonales;c__Compsopogonales;o__Compsopogonales;os__Compsopogonales;f__Compsopogonales;fs__Compsopogonales;g__Smithora	0.9338039360418089
ASV_18S_1778	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9753176223913956
ASV_18S_1780	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9999764736135508
ASV_18S_1783	d__Bacteria;k__Bacteria	0.792514160669492
ASV_18S_1789	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8341180090566795
ASV_18S_1792	Unassigned	0.5262000379546394
ASV_18S_1794	d__Bacteria;k__Bacteria	0.7172341044850872
ASV_18S_1806	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.965954754767347
ASV_18S_1814	Unassigned	0.41086833660084765
ASV_18S_1815	Unassigned	0.4409599345664351
ASV_18S_1819	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9928964301913622
ASV_18S_1826	Unassigned	0.34087578313231104
ASV_18S_1830	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9661216383632197
ASV_18S_1834	Unassigned	0.3790739284325003
ASV_18S_1836	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7525504550274401
ASV_18S_1841	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9713500447764336
ASV_18S_1842	d__Eukaryota;k__Chloroplastida;p__Phragmoplastophyta;c__Embryophyta;o__Liliopsida;os__Incertae_Sedis;f__Incertae_Sedis;fs__Incertae_Sedis;g__Zostera	0.9553347618122191
ASV_18S_1846	Unassigned	0.3431808665187218
ASV_18S_1848	Unassigned	0.39216830107257905
ASV_18S_1859	Unassigned	0.7244469420977211
ASV_18S_1860	Unassigned	0.31553469060507733
ASV_18S_1866	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8660323307023954
ASV_18S_1869	d__Eukaryota;k__Alveolata;p__Protalveolata;c__Syndiniales;o__Syndiniales;os__Syndiniales;f__Syndiniales_Group_II;fs__Syndiniales_Group_II;g__Syndiniales_Group_II	0.9457627576167167
ASV_18S_1872	Unassigned	0.36469778066321734
ASV_18S_1873	Unassigned	0.5554767433434572
ASV_18S_1881	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Labyrinthulaceae;fs__Labyrinthulaceae;g__Labyrinthula	0.9750444351183942
ASV_18S_1882	Unassigned	0.3796177449435686
ASV_18S_1884	Unassigned	0.341039054578561
ASV_18S_1885	Unassigned	0.46904349932841927
ASV_18S_1891	d__Eukaryota	0.993196453993328
ASV_18S_1893	d__Eukaryota;k__Stramenopiles;p__Labyrinthulomycetes;c__Labyrinthulomycetes;o__Labyrinthulomycetes;os__Labyrinthulomycetes;f__Thraustochytriaceae;fs__Thraustochytriaceae;g__Aplanochytrium	0.9999786008768289
ASV_18S_1895	Unassigned	0.31093307950617965
ASV_18S_1896	Unassigned	0.3390100036880209
ASV_18S_1901	Unassigned	0.34714521625857897
ASV_18S_1902	Unassigned	0.46775655946996686
ASV_18S_1905	Unassigned	0.5499455399601454
ASV_18S_1908	d__Bacteria;k__Bacteria	0.7619962213168243
ASV_18S_1915	Unassigned	0.5388044098977329
ASV_18S_1916	Unassigned	0.4911112940773812
ASV_18S_1917	Unassigned	0.826291293761677
ASV_18S_1919	Unassigned	0.5175656249998919
ASV_18S_1922	d__Bacteria;k__Bacteria	0.7078454337607798
ASV_18S_1925	Unassigned	0.456179511620605
ASV_18S_1928	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7806406337400698
ASV_18S_1929	Unassigned	0.4271143500603328
ASV_18S_1934	Unassigned	0.47192061024692156
ASV_18S_1936	Unassigned	0.43298689897606735
ASV_18S_1937	Unassigned	0.6012798891221569
ASV_18S_1939	d__Eukaryota	0.7314206228904087
ASV_18S_1940	d__Bacteria;k__Bacteria	0.7677998046262632
ASV_18S_1941	Unassigned	0.46392591920499593
ASV_18S_1943	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.9155350728026423
ASV_18S_1950	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.8246596735811658
ASV_18S_1951	Unassigned	0.5711010098663719
ASV_18S_1952	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7007819428144665
ASV_18S_1953	d__Eukaryota	0.9943178671821887
ASV_18S_1957	d__Bacteria;k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;os__Rickettsiales;f__Mitochondria;fs__Mitochondria;g__Mitochondria	0.7473651071073799
ASV_18S_1958	d__Eukaryota	0.9997664318457736
ASV_18S_1962	Unassigned	0.5037296818271322
